playerId,year,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced
eric-martin-1,2009,Nebraska,Big 12,FR,LB,14,8,7,15,0.0,0.0,,,,,,,,,
eric-martin-1,2010,Nebraska,Big 12,SO,LB,13,12,14,26,0.0,0.0,0,0,,0,0,0,,,0
eric-martin-1,2011,Nebraska,Big Ten,JR,DL,12,10,13,23,3.5,2.5,0,0,,0,0,1,,,0
eric-martin-1,2012,Nebraska,Big Ten,SR,LB,,32,27,59,16.5,8.5,0,0,,0,1,0,0,0,2
gabe-martin-1,2011,Bowling Green State,MAC,FR,LB,11,18,7,25,1.0,1.0,0,0,,0,1,0,,,0
gabe-martin-1,2012,Bowling Green State,MAC,SO,LB,13,40,30,70,8.5,4.5,1,0,0.0,0,,,,,
gabe-martin-1,2013,Bowling Green State,MAC,JR,LB,7,25,11,36,3.5,2.0,0,0,,0,1,0,,,1
gabe-martin-1,2014,Bowling Green State,MAC,SR,LB,14,54,61,115,18.0,2.5,2,37,18.5,0,4,2,,,1
jacob-martin-1,2014,Temple,American,FR,DL,7,6,7,13,1.5,0.0,0,0,,0,0,0,,,0
jacob-martin-1,2015,Temple,American,SO,DL,6,2,3,5,2.5,1.0,0,0,,0,0,1,,,0
jacob-martin-1,2016,Temple,American,JR,DL,12,10,8,18,2.5,2.5,0,0,,0,2,0,,,0
jacob-martin-1,2017,Temple,American,SR,DL,12,26,18,44,11.5,8.0,0,0,,0,0,2,,1,1
kamal-martin-1,2016,Minnesota,Big Ten,FR,LB,8,7,3,10,0.5,0.5,1,0,0.0,0,1,1,,,0
kamal-martin-1,2017,Minnesota,Big Ten,SO,LB,12,29,13,42,6.5,2.0,1,0,0.0,0,1,2,,,2
kamal-martin-1,2018,Minnesota,Big Ten,JR,LB,12,34,25,59,3.5,0.0,0,0,,0,2,0,,,0
kamal-martin-1,2019,Minnesota,Big Ten,SR,LB,8,36,30,66,2.5,1.0,2,14,7.0,0,1,0,,,2
kareem-martin-1,2010,North Carolina,ACC,FR,DL,11,7,9,16,1.5,0.0,0,0,,0,1,0,,,0
kareem-martin-1,2011,North Carolina,ACC,SO,DL,13,20,20,40,7.0,4.0,0,0,,0,6,1,,,0
kareem-martin-1,2012,North Carolina,ACC,JR,DL,,19,21,40,15.5,4.0,,,,,3,0,0,0,1
kareem-martin-1,2013,North Carolina,ACC,SR,DE,13,46,36,82,21.5,11.5,0,0,,0,3,2,,,3
marcus-martin-2,2013,USC,Pac-12,JR,G,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
markelle-martin-1,2008,Oklahoma State,Big 12,FR,DB,11,2,2,4,0.0,0.0,0,0,,0,4,0,0,0,0
markelle-martin-1,2009,Oklahoma State,Big 12,SO,DB,11,39,7,46,1.0,0.0,0,0,,0,11,0,0,0,0
markelle-martin-1,2010,Oklahoma State,Big 12,JR,DB,13,49,6,55,2.0,0.0,3,62,20.7,1,,,,,
markelle-martin-1,2011,Oklahoma State,Big 12,SR,DB,13,59,15,74,5.0,0.0,0,0,,0,11,0,0,0,2
mike-martin-4,2008,Michigan,Big Ten,FR,DL,12,9,11,20,4.5,2.0,,,,,0,0,0,0,0
mike-martin-4,2009,Michigan,Big Ten,SO,DL,12,20,31,51,8.5,2.0,,,,,0,0,0,0,1
mike-martin-4,2010,Michigan,Big Ten,JR,DL,12,21,16,37,6.0,2.5,0,0,,0,0,0,,,0
mike-martin-4,2011,Michigan,Big Ten,SR,DL,13,20,44,64,6.0,3.5,0,0,,0,0,0,,,0
nick-martin-1,2014,Notre Dame,Ind,SR,C,2,0,2,2,0.0,0.0,0,0,,0,0,0,,,0
nick-martin-1,2015,Notre Dame,Ind,SR,C,,,,,,,,,,,,,,,
nick-martin-1,2017,Charlotte,CUSA,FR,DL,2,2,0,2,0.0,0.0,0,0,,0,0,0,,,0
nick-martin-1,2018,Charlotte,CUSA,SO,DL,2,2,7,9,1.5,0.0,0,0,,0,0,0,,,0
rod-martin-1,1976,USC,Pac-8,,LB,12,,,,,,1,15,15.0,0,,,,,
ronald-martin-1,2011,LSU,SEC,FR,DB,3,2,1,3,0.0,0.0,0,0,,0,1,0,,,0
ronald-martin-1,2012,LSU,SEC,SO,DB,13,18,17,35,1.0,0.0,2,45,22.5,1,,,,,
ronald-martin-1,2013,LSU,SEC,JR,S,8,20,18,38,0.0,0.0,1,0,0.0,0,4,1,,,1
ronald-martin-1,2014,LSU,SEC,SR,S,13,25,48,73,0.0,0.0,2,9,4.5,0,9,0,,,2
sherrod-martin-1,2004,Troy,Sun Belt,FR,DB,12,,,,,,3,27,9.0,0,,,,,
sherrod-martin-1,2005,Troy,Sun Belt,SO,DB,11,43,17,60,4.0,1.0,2,2,1.0,0,,,,,
sherrod-martin-1,2007,Troy,Sun Belt,JR,DB,10,36,16,52,9.0,3.0,0,0,,0,0,0,0,0,6
sherrod-martin-1,2008,Troy,Sun Belt,SR,DB,13,59,28,87,0.0,0.0,4,44,11.0,0,,,,,
wes-martin-1,2015,Indiana,Big Ten,FR,OL,,,,,,,,,,,,,,,
wes-martin-1,2017,Indiana,Big Ten,JR,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
zack-martin-1,2010,Notre Dame,Ind,SO,OL,13,0,1,1,0.0,0.0,0,0,,0,0,0,,,0
zack-martin-1,2011,Notre Dame,Ind,JR,OL,13,1,0,1,0.0,0.0,0,0,,0,0,1,,,0
praise-martin-oguike-1,2011,Temple,MAC,FR,LB,7,1,2,3,0.0,0.0,0,0,,0,0,0,,,0
praise-martin-oguike-1,2014,Temple,American,JR,DL,11,25,11,36,8.5,7.0,0,0,,0,0,1,,,4
praise-martin-oguike-1,2015,Temple,American,JR,DL,12,22,8,30,9.0,3.0,1,0,0.0,0,0,1,,,3
praise-martin-oguike-1,2016,Temple,American,SR,DL,13,31,23,54,10.0,7.5,0,0,,0,1,2,,,3
blake-martinez-1,2012,Stanford,Pac-12,FR,LB,,2,1,3,0.0,0.0,,,,,0,0,0,0,0
blake-martinez-1,2013,Stanford,Pac-12,SO,LB,3,8,4,12,0.0,0.0,1,0,0.0,0,0,0,,,1
blake-martinez-1,2014,Stanford,Pac-12,JR,LB,13,54,48,102,7.0,4.5,3,2,0.7,0,0,0,,,3
blake-martinez-1,2015,Stanford,Pac-12,SR,LB,14,75,63,138,6.5,2.0,1,10,10.0,0,6,0,,,1
matthew-masifilo-1,2008,Stanford,Pac-10,FR,DL,12,11,11,22,0.5,0.0,0,0,,0,1,0,0,0,0
matthew-masifilo-1,2009,Stanford,Pac-10,SO,DL,8,11,7,18,2.0,1.0,1,0,0.0,0,,,,,
matthew-masifilo-1,2010,Stanford,Pac-10,JR,DL,13,18,15,33,4.5,4.0,0,0,,0,2,1,,,2
matthew-masifilo-1,2011,Stanford,Pac-12,SR,DL,13,12,22,34,8.0,2.5,0,0,,0,4,2,,,1
grant-mason-1,2002,Stanford,Pac-10,FR,WR,10,,,,,,,,,,,,,,
grant-mason-1,2004,Michigan,Big Ten,SR,DB,12,,,,,,1,25,25.0,1,,0,0,0,
grant-mason-1,2005,Michigan,Big Ten,SR,DB,12,61,24,85,2.0,0.0,2,0,0.0,0,8,0,0,0,0
shaquille-mason-1,2012,Georgia Tech,ACC,SO,OL,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
shaquille-mason-1,2014,Georgia Tech,ACC,SR,OL,2,1,1,2,0.0,0.0,0,0,,0,0,0,,,0
jonathan-massaquoi-1,2010,Troy,Sun Belt,SO,DL,13,52,24,76,20.5,13.5,,,,,1,0,0,0,1
jonathan-massaquoi-1,2011,Troy,Sun Belt,JR,DL,12,29,23,52,10.5,6.0,,,,,2,0,0,0,1
mike-massey-2,1976,Arkansas,SWC,,TE,11,,,,,,,,,,,,,,
mike-massey-2,1977,Arkansas,SWC,,LB,11,,,,,,3,0,0.0,0,,,,,
mike-massey-2,1978,Arkansas,SWC,,LB,11,,,,,,1,0,0.0,0,,,,,
mike-massey-2,1979,Arkansas,SWC,,LB,11,,,,,,3,39,13.0,0,,,,,
bobby-massie-1,2011,Ole Miss,SEC,JR,OL,12,1,0,1,0.0,0.0,,,,,0,0,0,0,0
leshai-maston-1,1990,Baylor,SWC,,LB,11,,,,,,1,0,0.0,0,,,,,
leshai-maston-1,1992,Baylor,SWC,,LB,11,,,,,,2,14,7.0,0,,,,,
hercules-mataafa-1,2015,Washington State,Pac-12,FR,DE,11,18,11,29,9.5,5.5,0,0,,0,0,1,,,1
hercules-mataafa-1,2016,Washington State,Pac-12,SO,DL,12,34,13,47,13.5,5.0,0,0,,0,0,0,,,0
hercules-mataafa-1,2017,Washington State,Pac-12,JR,DL,11,31,14,45,22.5,10.5,0,0,,0,0,1,,,2
tyler-matakevich-1,2012,Temple,Big East,FR,LB,,67,34,101,3.0,0.0,,,,,3,0,0,0,1
tyler-matakevich-1,2013,Temple,American,SO,LB,12,106,31,137,11.5,1.0,1,0,0.0,0,0,2,,,3
tyler-matakevich-1,2014,Temple,American,JR,LB,12,88,29,117,10.5,1.5,1,47,47.0,0,3,2,,,0
tyler-matakevich-1,2015,Temple,American,SR,LB,14,77,61,138,15.5,4.5,5,47,9.4,0,5,0,,,0
ricardo-mathews-1,2008,Cincinnati,Big East,JR,DL,13,4,8,12,0.0,0.0,,,,,0,0,0,0,0
ricardo-mathews-1,2009,Cincinnati,Big East,SR,DL,13,19,25,44,12.5,3.5,,,,,0,0,0,0,0
ryker-mathews-1,2012,Brigham Young,Ind,FR,OL,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
ryker-mathews-1,2015,Brigham Young,Ind,SR,OL,,,,,,,,,,,,,,,
tyrann-mathieu-1,2010,LSU,SEC,FR,DB,13,34,23,57,8.5,4.5,2,0,0.0,0,7,3,,,5
tyrann-mathieu-1,2011,LSU,SEC,SO,DB,13,59,17,76,7.5,1.5,2,16,8.0,0,9,5,26,2,6
dedric-mathis-1,1995,Houston,SWC,,DB,11,,,,,,5,42,8.4,0,,,,,
joe-mathis-1,2013,Washington,Pac-12,FR,DE,5,4,3,7,0.0,0.0,0,0,,0,0,0,,,0
joe-mathis-1,2014,Washington,Pac-12,SO,DL,9,10,6,16,2.0,2.0,0,0,,0,0,0,,,0
joe-mathis-1,2015,Washington,Pac-12,JR,DL,8,15,15,30,6.0,2.0,0,0,,0,0,1,,,2
joe-mathis-1,2016,Washington,Pac-12,SR,LB,6,14,11,25,7.5,5.0,0,0,,0,1,0,,,0
mike-matocha-1,1977,Texas-Arlington,Southland,,DL,11,,,,,,,,,,,,,,
mike-matocha-1,1979,Texas-Arlington,Southland,,DL,11,,,,,,2,0,0.0,0,,,,,
casey-matthews-1,2007,Oregon,Pac-10,FR,LB,11,11,7,18,4.0,1.0,0,0,,0,0,0,0,0,0
casey-matthews-1,2008,Oregon,Pac-10,SO,LB,13,35,32,67,13.0,2.0,,,,,,,,,
casey-matthews-1,2009,Oregon,Pac-10,JR,LB,13,40,41,81,4.5,3.0,1,10,10.0,0,,,,,
casey-matthews-1,2010,Oregon,Pac-10,SR,LB,13,37,42,79,9.0,3.0,3,15,5.0,0,,,,,
clay-matthews-1,2005,USC,Pac-10,FR,LB,8,4,4,8,0.0,0.0,,,,,1,0,0,0,0
clay-matthews-1,2006,USC,Pac-10,SO,LB,13,9,6,15,1.5,1.0,,,,,0,0,0,0,0
clay-matthews-1,2007,USC,Pac-10,JR,LB,13,15,2,17,3.0,0.0,,,,,1,0,0,0,2
clay-matthews-1,2008,USC,Pac-10,SR,LB,13,29,28,57,9.0,4.5,,,,,2,0,0,0,2
clay-matthews-2,1977,USC,Pac-8,,LB,12,,,,,,1,9,9.0,0,,,,,
cliff-matthews-1,2007,South Carolina,SEC,FR,DL,12,20,6,26,2.0,0.0,,,,,0,0,0,0,0
cliff-matthews-1,2008,South Carolina,SEC,SO,DL,13,23,9,32,5.5,3.0,,,,,1,0,0,0,0
cliff-matthews-1,2009,South Carolina,SEC,JR,DL,12,35,12,47,10.0,7.0,,,,,3,0,0,0,3
cliff-matthews-1,2010,South Carolina,SEC,SR,DL,14,30,14,44,8.5,5.5,,,,,1,0,0,0,4
jake-matthews-2,2014,Arizona,Pac-12,SO,LB,6,15,14,29,1.0,1.0,0,0,,0,0,0,,,0
jake-matthews-2,2015,Arizona,Pac-12,JR,LB,9,30,17,47,2.0,1.5,0,0,,0,0,1,,,0
jake-matthews-2,2016,Arizona,Pac-12,SR,LB,8,24,7,31,0.5,0.5,0,0,,0,0,1,,,1
mike-matthews-1,2014,Texas A&M,SEC,JR,OL,2,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
mike-matthews-1,2015,Texas A&M,SEC,SR,OL,,,,,,,,,,,,,,,
tray-matthews-1,2013,Georgia,SEC,FR,S,6,23,13,36,1.5,0.0,1,0,0.0,0,4,0,,,1
tray-matthews-1,2015,Auburn,SEC,SO,DB,8,25,20,45,1.5,0.0,2,41,20.5,0,2,0,,,1
tray-matthews-1,2016,Auburn,SEC,JR,DB,13,43,33,76,1.0,0.0,1,0,0.0,0,3,0,,,1
tray-matthews-1,2017,Auburn,SEC,SR,DB,13,36,23,59,2.0,1.0,1,0,0.0,0,2,1,,,0
trent-matthews-1,2012,Colorado State,MWC,FR,DB,12,36,35,71,3.0,0.0,1,0,0.0,0,,,,,
trent-matthews-1,2013,Colorado State,MWC,SO,S,14,30,39,69,2.5,1.0,4,25,6.3,0,3,1,,,0
trent-matthews-1,2014,Colorado State,MWC,JR,S,12,30,24,54,1.0,0.0,3,25,8.3,0,6,0,,,0
trent-matthews-1,2015,Colorado State,MWC,SR,S,11,37,33,70,2.5,0.0,2,0,0.0,0,2,2,,,0
rey-maualuga-1,2005,USC,Pac-10,FR,LB,12,26,11,37,4.5,1.0,1,4,4.0,0,,,,,
rey-maualuga-1,2006,USC,Pac-10,SO,LB,13,46,32,78,5.0,2.0,1,0,0.0,0,,,,,
rey-maualuga-1,2007,USC,Pac-10,JR,LB,13,41,38,79,10.5,6.0,1,19,19.0,0,,,,,
rey-maualuga-1,2008,USC,Pac-10,SR,LB,12,51,28,79,2.5,0.0,2,48,24.0,1,,,,,
quincy-mauger-1,2013,Georgia,SEC,FR,DB,12,42,15,57,1.0,0.0,1,4,4.0,0,1,0,,,1
quincy-mauger-1,2014,Georgia,SEC,SO,S,13,34,17,51,1.0,0.0,4,21,5.3,0,4,0,,,0
quincy-mauger-1,2015,Georgia,SEC,JR,S,13,40,18,58,3.5,0.5,0,0,,0,5,0,,,0
quincy-mauger-1,2016,Georgia,SEC,SR,S,12,12,8,20,0.0,0.0,2,7,3.5,0,2,0,,,0
lorenzo-mauldin-1,2012,Louisville,Big East,SO,DL,,11,11,22,6.5,4.5,,,,,1,0,0,0,1
lorenzo-mauldin-1,2013,Louisville,American,JR,DE,13,30,11,41,14.0,10.0,0,0,,0,4,0,,,4
lorenzo-mauldin-1,2014,Louisville,ACC,SR,DE,12,36,15,51,13.0,6.5,0,0,,0,3,0,,,1
arthur-maulet-1,2015,Memphis,American,JR,DB,12,35,3,38,0.0,0.0,2,71,35.5,1,7,1,,,0
arthur-maulet-1,2016,Memphis,American,SR,DB,13,55,16,71,7.5,4.5,2,18,9.0,0,12,0,,,1
josh-mauro-1,2010,Stanford,Pac-10,SO,DB,8,5,2,7,0.0,0.0,0,0,,0,1,0,,,0
josh-mauro-1,2011,Stanford,Pac-12,JR,DB,13,2,2,4,2.0,2.0,0,0,,0,1,0,,,0
josh-mauro-1,2012,Stanford,Pac-12,SR,DB,,11,8,19,7.0,5.0,,,,,0,1,0,0,0
josh-mauro-1,2013,Stanford,Pac-12,SR,DE,13,33,18,51,12.5,4.0,1,25,25.0,0,1,1,,,2
michael-mauti-1,2010,Penn State,Big Ten,JR,LB,11,32,34,66,5.5,2.0,0,0,,0,1,0,0,0,0
michael-mauti-1,2011,Penn State,Big Ten,SR,LB,4,10,11,21,3.0,0.0,1,0,0.0,0,,,,,
michael-mauti-1,2012,Penn State,Big Ten,SR,LB,11,49,47,96,4.0,2.5,3,125,41.7,0,,,,,
marcus-maxey-1,2003,Miami (FL),Big East,SO,DB,13,,,,,,,,,,,,,,
marcus-maxey-1,2005,Miami (FL),ACC,SR,DB,12,15,12,27,3.0,0.0,2,32,16.0,0,,,,,
byron-maxwell-1,2007,Clemson,ACC,FR,DB,13,21,8,29,4.0,1.0,0,0,,0,3,0,0,0,0
byron-maxwell-1,2008,Clemson,ACC,SO,DB,13,38,9,47,3.5,0.0,0,0,,0,3,0,0,0,2
byron-maxwell-1,2009,Clemson,ACC,JR,DB,14,20,12,32,0.5,0.0,2,4,2.0,0,,,,,
byron-maxwell-1,2010,Clemson,ACC,SR,DB,13,31,13,44,3.5,0.0,2,0,0.0,0,,,,,
vernon-maxwell-1,1979,Arizona State,Pac-10,,LB,11,,,,,,1,0,0.0,0,,,,,
vernon-maxwell-1,1980,Arizona State,Pac-10,,LB,11,,,,,,2,84,42.0,1,,,,,
vernon-maxwell-1,1981,Arizona State,Pac-10,,LB,11,,,,,,2,12,6.0,0,,,,,
vernon-maxwell-1,1982,Arizona State,Pac-10,,LB,,,,,,,0,0,,0,,,,,
walker-may-1,2010,Vanderbilt,SEC,FR,DL,8,16,13,29,6.0,1.5,0,0,,0,0,0,,,0
walker-may-1,2011,Vanderbilt,SEC,SO,DL,13,17,13,30,4.5,2.5,0,0,,0,0,2,,,0
walker-may-1,2012,Vanderbilt,SEC,JR,DL,,25,16,41,10.5,3.0,,,,,2,0,0,0,0
walker-may-1,2013,Vanderbilt,SEC,SR,DE,13,22,19,41,9.0,4.0,0,0,,0,1,0,,,1
aaron-maybin-1,2007,Penn State,Big Ten,FR,DL,13,8,4,12,4.5,4.0,,,,,1,0,0,0,1
aaron-maybin-1,2008,Penn State,Big Ten,SO,DL,13,30,19,49,20.0,12.0,,,,,3,0,0,0,3
jared-mayden-1,2016,Alabama,SEC,FR,DB,2,1,0,1,0.0,0.0,0,0,,0,1,0,,,0
jared-mayden-1,2017,Alabama,SEC,SO,DB,2,4,0,4,1.0,0.0,0,0,,0,0,0,,,0
jared-mayden-1,2018,Alabama,SEC,JR,DB,10,8,9,17,1.0,1.0,0,0,,0,2,0,,,0
jared-mayden-1,2019,Alabama,SEC,SR,DB,11,31,28,59,1.0,0.0,4,54,13.5,0,3,0,,,0
marcus-maye-1,2013,Florida,SEC,FR,DB,8,11,5,16,1.0,0.0,1,30,30.0,0,0,0,,,0
marcus-maye-1,2014,Florida,SEC,SO,DB,11,38,24,62,3.0,0.0,1,1,1.0,0,5,0,,,2
marcus-maye-1,2015,Florida,SEC,JR,DB,12,43,34,77,1.0,0.0,2,0,0.0,0,6,2,,,4
marcus-maye-1,2016,Florida,SEC,SR,DB,9,29,21,50,1.5,1.0,1,6,6.0,0,5,0,,,0
shawn-mayer-1,2001,Penn State,Big Ten,SR,DB,11,,,,,,1,31,31.0,0,,,,,
shawn-mayer-1,2002,Penn State,Big Ten,SR,DB,13,,,,,,4,7,1.8,0,,,,,
jalen-mayfield-1,2019,Michigan,Big Ten,SO,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
jalen-mayfield-1,2020,Michigan,Big Ten,JR,OL,,,,,,,,,,,,,,,
david-mayo-1,2012,Texas State,WAC,,DB,,22,19,41,1.0,0.0,,,,,1,0,0,0,0
david-mayo-1,2013,Texas State,Sun Belt,JR,LB,9,63,26,89,4.5,1.0,4,35,8.8,0,0,0,,,0
david-mayo-1,2014,Texas State,Sun Belt,SR,LB,12,72,82,154,4.5,1.5,0,0,,0,2,1,,,3
jerod-mayo-1,2005,Tennessee,SEC,FR,LB,6,10,3,13,0.0,0.0,0,0,,0,0,0,0,0,0
jerod-mayo-1,2006,Tennessee,SEC,SO,LB,12,53,30,83,12.5,5.0,0,0,,0,1,0,0,0,0
jerod-mayo-1,2007,Tennessee,SEC,JR,LB,14,80,60,140,8.5,1.5,1,34,34.0,1,,,,,
benson-mayowa-1,2009,Idaho,WAC,FR,DL,12,6,0,6,2.0,1.0,,,,,0,0,0,0,0
benson-mayowa-1,2010,Idaho,WAC,SO,DL,13,18,7,25,4.5,3.0,0,0,,0,2,1,,,3
benson-mayowa-1,2011,Idaho,WAC,JR,DL,10,12,5,17,4.5,3.0,0,0,,0,2,1,,,2
benson-mayowa-1,2012,Idaho,WAC,SR,DL,,13,9,22,7.0,3.0,,,,,1,0,0,0,3
corey-mays-1,2005,Notre Dame,Ind,SR,LB,12,40,40,80,12.0,5.0,,,,,2,0,0,0,3
kivuusama-mays-1,1997,North Carolina,ACC,,LB,11,,,,,,1,-1,-1.0,0,,,,,
taylor-mays-1,2006,USC,Pac-10,FR,DB,13,38,24,62,0.0,0.0,3,40,13.3,0,,,,,
taylor-mays-1,2007,USC,Pac-10,SO,DB,13,36,29,65,0.0,0.0,1,0,0.0,0,,,,,
taylor-mays-1,2008,USC,Pac-10,JR,DB,13,38,15,53,2.0,0.0,0,0,,0,9,0,0,0,0
taylor-mays-1,2009,USC,Pac-10,SR,DB,12,48,48,96,0.0,0.0,1,0,0.0,0,,,,,
cole-mazza-1,2014,Alabama,SEC,SO,LS,2,1,3,4,0.0,0.0,0,0,,0,0,0,,,0
cole-mazza-1,2015,Alabama,SEC,JR,LS,3,1,2,3,0.0,0.0,0,0,,0,0,0,,,0
joey-mbu-1,2011,Houston,CUSA,FR,DL,12,1,3,4,1.0,0.0,0,0,,0,0,0,,,0
joey-mbu-1,2012,Houston,CUSA,SO,DL,12,7,20,27,1.5,1.0,1,8,8.0,0,,,,,
joey-mbu-1,2013,Houston,American,JR,DL,13,13,16,29,4.0,1.0,0,0,,0,2,0,,,0
joey-mbu-1,2014,Houston,American,SR,DT,13,17,15,32,4.5,2.5,1,0,0.0,0,4,0,,,0
demonte-mcallister-1,2010,Florida State,ACC,FR,DL,12,8,8,16,7.0,3.0,0,0,,0,1,0,,,0
demonte-mcallister-1,2011,Florida State,ACC,SO,DL,12,3,2,5,0.0,0.0,0,0,,0,0,0,,,0
demonte-mcallister-1,2012,Florida State,ACC,JR,DL,,12,21,33,5.0,3.5,,,,,0,0,0,0,1
demonte-mcallister-1,2013,Florida State,ACC,SR,DT,11,7,15,22,1.0,0.0,0,0,,0,1,0,,,0
darcel-mcbath-1,2005,Texas Tech,Big 12,FR,DB,6,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0
darcel-mcbath-1,2006,Texas Tech,Big 12,SO,DB,13,35,40,75,0.5,0.0,3,66,22.0,0,,,,,
darcel-mcbath-1,2007,Texas Tech,Big 12,JR,DB,13,50,23,73,0.5,0.0,2,10,5.0,0,,,16,1,
darcel-mcbath-1,2008,Texas Tech,Big 12,SR,DB,13,55,20,75,0.0,0.0,7,97,13.9,2,,,,,
ryan-mcbean-1,2006,Oklahoma State,Big 12,SR,DL,13,12,13,25,7.0,4.5,,,,,0,0,0,0,3
trumaine-mcbride-1,2004,Ole Miss,SEC,SO,DB,11,,,,,,3,71,23.7,1,,,,,
trumaine-mcbride-1,2005,Ole Miss,SEC,JR,DB,11,25,9,34,2.0,0.0,1,30,30.0,0,,,,,
trumaine-mcbride-1,2006,Ole Miss,SEC,SR,DB,12,37,11,48,2.0,0.0,0,0,,0,9,0,0,0,0
turk-mcbride-1,2005,Tennessee,SEC,JR,DL,9,9,7,16,3.5,2.5,,,,,0,0,0,0,0
turk-mcbride-1,2006,Tennessee,SEC,SR,DL,13,45,22,67,8.5,1.0,,,,,1,0,0,0,1
gerald-mcburrows-1,1992,Kansas,Big 8,,DB,11,,,,,,1,-2,-2.0,0,,,,,
gerald-mcburrows-1,1993,Kansas,Big 8,,DB,12,,,,,,1,0,0.0,0,,,,,
gerald-mcburrows-1,1994,Kansas,Big 8,,DB,11,,,,,,1,17,17.0,0,,,,,
kevin-mccadam-1,2001,Virginia Tech,Big East,SR,DB,11,,,,,,3,69,23.0,1,,,9,1,
bobby-mccain-1,2011,Memphis,CUSA,FR,DB,11,23,6,29,1.0,0.0,1,79,79.0,1,4,0,,,1
bobby-mccain-1,2012,Memphis,CUSA,SO,DB,12,23,8,31,3.0,1.0,,,,,,,,,
bobby-mccain-1,2013,Memphis,American,JR,DB,9,21,4,25,1.5,0.0,6,108,18.0,2,4,1,,,1
bobby-mccain-1,2014,Memphis,American,SR,DB,13,38,8,46,1.0,0.0,5,59,11.8,1,3,1,59,1,0
brice-mccain-1,2005,Utah,MWC,FR,DB,10,10,2,12,0.0,0.0,0,0,,0,0,0,0,0,0
brice-mccain-1,2006,Utah,MWC,SO,DB,13,15,13,28,0.5,0.0,1,-4,-4.0,0,,,,,
brice-mccain-1,2007,Utah,MWC,JR,DB,13,22,6,28,0.0,0.0,1,0,0.0,0,,,,,
brice-mccain-1,2008,Utah,MWC,SR,DB,13,25,10,35,2.0,1.0,1,0,0.0,0,,,,,
chris-mccain-1,2011,California,Pac-12,FR,LB,10,17,13,30,7.0,2.5,0,0,,0,0,0,,,0
chris-mccain-1,2012,California,Pac-12,SO,LB,,29,21,50,8.5,3.5,,,,,1,0,0,0,0
chris-mccain-1,2013,California,Pac-12,SO,LB,3,7,4,11,0.0,0.0,0,0,,0,0,0,,,1
alex-mccalister-1,2013,Florida,SEC,FR,DL,2,2,1,3,0.0,0.0,0,0,,0,0,0,,,0
alex-mccalister-1,2014,Florida,SEC,SO,DL,11,13,9,22,8.0,6.0,0,0,,0,1,0,,,1
alex-mccalister-1,2015,Florida,SEC,JR,OL,9,15,9,24,9.5,6.5,0,0,,0,1,2,,,1
bryan-mccann-1,2006,SMU,CUSA,FR,DB,11,30,8,38,1.0,0.0,1,29,29.0,0,,,,,
bryan-mccann-1,2007,SMU,CUSA,SO,DB,12,53,6,59,2.0,0.0,4,63,15.8,0,,,,,
bryan-mccann-1,2008,SMU,CUSA,JR,DB,11,25,10,35,2.0,1.0,3,0,0.0,0,,,,,
bryan-mccann-1,2009,SMU,CUSA,SR,DB,13,42,12,54,3.0,0.5,3,43,14.3,0,,,0,2,
dee-mccann-1,2004,West Virginia,Big East,JR,DB,9,,,,,,3,3,1.0,0,,,,,
dee-mccann-1,2005,West Virginia,Big East,SR,DB,12,35,23,58,2.5,0.0,3,7,2.3,0,,,,,
keith-mccants-1,1988,Alabama,SEC,,LB,11,,,,,,1,3,3.0,0,,,,,
keith-mccants-1,1989,Alabama,SEC,,LB,11,,,,,,1,0,0.0,0,,,,,
mark-mccants-1,1977,Temple,Ind,,DB,11,,,,,,2,49,24.5,0,,,,,
mark-mccants-1,1978,Temple,Ind,,DB,11,,,,,,2,14,7.0,0,,,,,
mark-mccants-1,1979,Temple,Ind,,DB,11,,,,,,5,83,16.6,0,,,,,
mark-mccants-1,1980,Temple,Ind,,DB,11,,,,,,6,151,25.2,0,,,,,
john-mccargo-1,2004,North Carolina State,ACC,SO,DL,11,,,,,,,,,,,,,,
john-mccargo-1,2005,North Carolina State,ACC,JR,DL,7,10,14,24,9.0,0.5,0,0,,0,0,0,0,0,0
colin-mccarthy-1,2006,Miami (FL),ACC,FR,LB,8,5,0,5,0.0,0.0,,,,,,,,,
colin-mccarthy-1,2007,Miami (FL),ACC,SO,LB,11,38,30,68,12.0,2.0,1,30,30.0,0,,,27,1,
colin-mccarthy-1,2008,Miami (FL),ACC,JR,LB,4,10,7,17,0.5,0.0,0,0,,0,0,0,0,0,1
colin-mccarthy-1,2009,Miami (FL),ACC,JR,LB,13,54,41,95,11.0,1.0,1,9,9.0,0,,,,,
colin-mccarthy-1,2010,Miami (FL),ACC,SR,LB,12,52,68,120,11.5,2.0,1,13,13.0,0,,,,,
