,age,team,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,player_id,position,snaps_played,total_snaps,snap_played_percentage
3907,26,PHI,9,1,20,11,124,11.3,1,5,20,1.2,13.8,55.0,6.2,0,0,0,0,0,0.0,0.0,0.0,11,11.3,124,1,1,1.0,SmitSt02,WR,,,
3908,26,2TM,15,3,66,30,318,10.6,2,0,40,2.0,21.2,45.5,4.8,2,6,0,0,6,3.0,0.4,0.1,32,10.1,324,2,0,3.0,StucCh20,WR,,,
3909,26,NYG,10,3,36,22,377,17.1,2,18,33,2.2,37.7,61.1,10.5,0,0,0,0,0,0.0,0.0,0.0,22,17.1,377,2,1,,DixoRo00,WR,,,
3910,26,MIA,7,3,43,30,326,10.9,3,19,46,4.3,46.6,69.8,7.6,0,0,0,0,0,0.0,0.0,0.0,30,10.9,326,3,0,2.0,GibsBr00,WR,252.0,450.0,0.56
3911,26,NYG,16,1,33,19,197,10.4,2,10,33,1.2,12.3,57.6,6.0,0,0,0,0,0,0.0,0.0,0.0,19,10.4,197,2,0,2.0,TyreDa00,WR,,,
3912,30,BAL,16,16,109,64,837,13.1,7,43,61,4.0,52.3,58.7,7.7,2,2,0,1,3,1.0,0.1,0.1,66,12.7,839,7,1,8.0,BoldAn00,WR,,,
3913,30,DET,16,11,110,73,757,10.4,3,36,47,4.6,47.3,66.4,6.9,11,85,0,6,20,7.7,5.3,0.7,84,10.0,842,3,1,7.0,BurlNa00,WR,,,
3914,30,PIT,15,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,BattAr00,WR,,,
3915,30,PHI,16,13,77,38,447,11.8,2,24,31,2.4,27.9,49.4,5.8,0,0,0,0,0,0.0,0.0,0.0,38,11.8,447,2,1,4.0,AvanJa00,WR,789.0,1096.0,0.72
3916,30,SDG,14,9,65,33,462,14.0,5,21,48,2.4,33.0,50.8,7.1,1,1,0,0,1,1.0,0.1,0.1,34,13.6,463,5,0,5.0,ChamCh00,WR,,,
3917,30,BAL,8,0,5,2,82,41.0,0,2,67,0.3,10.3,40.0,16.4,5,45,0,2,19,9.0,5.6,0.6,7,18.1,127,0,1,1.0,StalDo00,WR,,,
3918,30,BAL,15,2,48,34,431,12.7,2,27,28,2.3,28.7,70.8,9.0,1,1,0,0,1,1.0,0.1,0.1,35,12.3,432,2,0,4.0,WashKe00,WR,,,
3919,30,HOU,15,14,59,39,474,12.2,3,26,41,2.6,31.6,66.1,8.0,0,0,0,0,0,0.0,0.0,0.0,39,12.2,474,3,0,4.0,WaltKe00,WR,,,
3920,30,DEN,12,11,92,47,555,11.8,2,30,38,3.9,46.3,51.1,6.0,0,0,0,0,0,0.0,0.0,0.0,47,11.8,555,2,0,4.0,SandEm00,WR,636.0,848.0,0.75
3921,30,CHI,13,13,106,61,721,11.8,8,41,47,4.7,55.5,57.5,6.8,0,0,0,0,0,0.0,0.0,0.0,61,11.8,721,8,1,6.0,MarsBr00,WR,753.0,876.0,0.86
3922,30,PIT,16,0,3,2,47,23.5,0,1,44,0.1,2.9,66.7,15.7,2,32,1,1,29,16.0,2.0,0.1,4,19.8,79,1,0,1.0,HeywDa00,WR,89.0,1112.0,0.08
3923,30,DEN,12,2,21,12,190,15.8,1,8,48,1.0,15.8,57.1,9.0,0,0,0,0,0,0.0,0.0,0.0,12,15.8,190,1,0,2.0,JackDa00,WR,,,
3924,30,PHI,7,2,13,6,115,19.2,1,5,39,0.9,16.4,46.2,8.8,0,0,0,0,0,0.0,0.0,0.0,6,19.2,115,1,0,1.0,JeffAl00,WR,202.0,493.0,0.41
3925,30,DET,16,16,115,76,978,12.9,9,52,43,4.8,61.1,66.1,8.5,0,0,0,0,0,0.0,0.0,0.0,76,12.9,978,9,0,8.0,JoneMa02,WR,939.0,1043.0,0.9
3926,30,NYJ,16,1,17,10,79,7.9,1,4,20,0.6,4.9,58.8,4.6,2,20,0,1,18,10.0,1.3,0.1,12,8.3,99,1,3,,RobeAn00,WR,195.0,975.0,0.2
3927,30,NWE,16,13,159,98,1106,11.3,3,56,77,6.1,69.1,61.6,7.0,12,57,0,3,9,4.8,3.6,0.8,110,10.6,1163,3,3,11.0,EdelJu00,WR,874.0,1121.0,0.78
3928,30,WAS,16,3,77,50,530,10.6,0,33,44,3.1,33.1,64.9,6.9,0,0,0,0,0,0.0,0.0,0.0,50,10.6,530,0,4,4.0,RandAn00,WR,,,
3929,30,KAN,6,3,26,15,176,11.7,0,8,27,2.5,29.3,57.7,6.8,0,0,0,0,0,0.0,0.0,0.0,15,11.7,176,0,1,2.0,AverDo00,WR,232.0,393.0,0.59
3930,30,DEN,16,11,112,65,875,13.5,2,41,50,4.1,54.7,58.0,7.8,0,0,0,0,0,0.0,0.0,0.0,65,13.5,875,2,1,7.0,GaffJa00,WR,,,
3931,30,HOU,10,2,48,38,441,11.6,3,20,34,3.8,44.1,79.2,9.2,0,0,0,0,0,0.0,0.0,0.0,38,11.6,441,3,0,4.0,CobbRa00,WR,369.0,605.0,0.61
3932,30,2TM,15,12,89,59,520,8.8,2,30,28,3.9,34.7,66.3,5.8,3,11,0,1,8,3.7,0.7,0.2,62,8.6,531,2,0,5.0,SanuMo00,WR,379.0,557.0,0.68
3933,30,IND,16,16,131,82,1145,14.0,6,65,65,5.1,71.6,62.6,8.7,0,0,0,0,0,0.0,0.0,0.0,82,14.0,1145,6,0,13.0,WaynRe00,WR,,,
3934,30,TAM,13,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,ParrRo00,WR,16.0,800.0,0.02
3935,30,PHI,9,8,63,33,390,11.8,2,19,32,3.7,43.3,52.4,6.2,0,0,0,0,0,0.0,0.0,0.0,33,11.8,390,2,0,3.0,CurtKe00,WR,,,
3936,30,CIN,16,14,107,64,862,13.5,6,42,86,4.0,53.9,59.8,8.1,1,-2,0,0,-2,-2.0,-0.1,0.1,65,13.2,860,6,0,6.0,LaFeBr00,WR,1011.0,1087.0,0.93
3937,30,WAS,15,15,100,56,1005,17.9,4,35,80,3.7,67.0,56.0,10.1,0,0,0,0,0,0.0,0.0,0.0,56,17.9,1005,4,0,8.0,JackDe00,WR,706.0,994.0,0.71
3938,30,MIN,16,8,72,40,449,11.2,2,25,32,2.5,28.1,55.6,6.2,0,0,0,0,0,0.0,0.0,0.0,40,11.2,449,2,0,5.0,JenkMi00,WR,660.0,971.0,0.68
3939,30,BAL,16,16,116,72,1017,14.1,4,43,95,4.5,63.6,62.1,8.8,5,31,0,2,13,6.2,1.9,0.3,77,13.6,1048,4,1,7.0,WallMi00,WR,873.0,1134.0,0.77
3940,30,ATL,8,5,47,38,459,12.1,5,22,64,4.8,57.4,80.9,9.8,73,278,2,13,14,3.8,34.8,9.1,111,6.6,737,7,2,0.0,PattCo00,WR,254.0,529.0,0.48
3941,30,ATL,16,16,180,100,1296,13.0,8,77,43,6.3,81.0,55.6,7.2,0,0,0,0,0,0.0,0.0,0.0,100,13.0,1296,8,0,13.0,WhitRo00,WR,,,
3942,30,NWE,16,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,,SlatMa00,WR,20.0,1000.0,0.02
3943,30,SEA,9,3,3,2,27,13.5,0,1,21,0.2,3.0,66.7,9.0,1,0,0,0,0,0.0,0.0,0.1,3,9.0,27,0,0,0.0,RobiMi00,WR,136.0,544.0,0.25
3944,30,ARI,16,16,135,82,954,11.6,10,49,75,5.1,59.6,60.7,7.1,2,8,0,0,4,4.0,0.5,0.1,84,11.5,962,10,1,7.0,FitzLa00,WR,998.0,1085.0,0.92
3945,30,DEN,16,16,140,83,949,11.4,5,53,40,5.2,59.3,59.3,6.8,0,0,0,0,0,0.0,0.0,0.0,83,11.4,949,5,1,7.0,ThomDe03,WR,889.0,1125.0,0.79
3946,30,2TM,15,7,113,74,795,10.7,4,36,67,4.9,53.0,65.5,7.0,4,34,0,1,30,8.5,2.3,0.3,78,10.6,829,4,3,6.0,TateGo00,WR,240.0,522.0,0.46
3947,30,OAK,14,14,101,58,618,10.7,8,35,41,4.1,44.1,57.4,6.1,0,0,0,0,0,0.0,0.0,0.0,58,10.7,618,8,1,5.0,CrabMi00,WR,599.0,894.0,0.67
3948,30,WAS,16,16,114,79,1041,13.2,3,53,70,4.9,65.1,69.3,9.1,0,0,0,0,0,0.0,0.0,0.0,79,13.2,1041,3,0,9.0,GarcPi00,WR,807.0,1062.0,0.76
3949,30,CHI,9,1,43,33,369,11.2,2,16,64,3.7,41.0,76.7,8.6,0,0,0,0,0,0.0,0.0,0.0,33,11.2,369,2,2,3.0,RoyaEd00,WR,311.0,587.0,0.53
3950,30,KAN,15,15,95,60,754,12.6,0,42,37,4.0,50.3,63.2,7.9,0,0,0,0,0,0.0,0.0,0.0,60,12.6,754,0,2,8.0,BoweDw00,WR,790.0,952.0,0.83
3951,30,CIN,16,15,169,112,1143,10.2,12,69,42,7.0,71.4,66.3,6.8,5,14,0,0,8,2.8,0.9,0.3,117,9.9,1157,12,2,11.0,HousTJ00,WR,,,
3952,30,MIN,15,15,106,68,804,11.8,4,37,70,4.5,53.6,64.2,7.6,0,0,0,0,0,0.0,0.0,0.0,68,11.8,804,4,0,8.0,JennGr00,WR,742.0,964.0,0.77
3953,30,NOR,15,9,47,22,316,14.4,1,10,41,1.5,21.1,46.8,6.7,1,13,0,1,13,13.0,0.9,0.1,23,14.3,329,1,1,3.0,HendDe00,WR,702.0,1032.0,0.68
3954,30,CLE,15,0,14,9,88,9.8,0,5,28,0.6,5.9,64.3,6.3,0,0,0,0,0,0.0,0.0,0.0,9,9.8,88,0,0,1.0,KingAn00,WR,,,
3955,30,ATL,15,15,157,99,1394,14.1,6,77,54,6.6,92.9,63.1,8.9,2,-3,0,0,1,-1.5,-0.2,0.1,101,13.8,1391,6,1,11.0,JoneJu02,WR,812.0,1083.0,0.75
3956,30,HOU,7,7,51,33,492,14.9,2,23,50,4.7,70.3,64.7,9.6,1,8,0,0,8,8.0,1.1,0.1,34,14.7,500,2,0,4.0,JohnAn02,WR,,,
3957,30,HOU,16,0,12,6,90,15.0,1,4,40,0.4,5.6,50.0,7.5,1,1,0,0,1,1.0,0.1,0.1,7,13.0,91,1,0,1.0,JohnBr02,WR,,,
3958,30,NOR,11,2,20,7,114,16.3,0,7,25,0.6,10.4,35.0,5.7,0,0,0,0,0,0.0,0.0,0.0,7,16.3,114,0,0,1.0,MeacRo00,WR,249.0,778.0,0.32
3959,30,CAR,14,0,3,1,3,3.0,0,0,3,0.1,0.2,33.3,1.0,0,0,0,0,0,0.0,0.0,0.0,1,3.0,3,0,0,,WebbJo00,WR,16.0,800.0,0.02
3960,30,NYJ,12,10,89,55,646,11.7,6,35,57,4.6,53.8,61.8,7.3,0,0,0,0,0,0.0,0.0,0.0,55,11.7,646,6,0,5.0,ColeLa00,WR,,,
3961,30,OAK,8,7,32,15,196,13.1,1,12,29,1.9,24.5,46.9,6.1,0,0,0,0,0,0.0,0.0,0.0,15,13.1,196,1,0,2.0,WalkJa00,WR,,,
3962,30,ATL,12,6,74,51,556,10.9,2,29,41,4.3,46.3,68.9,7.5,0,0,0,0,0,0.0,0.0,0.0,51,10.9,556,2,0,5.0,DougHa00,WR,557.0,819.0,0.68
3963,30,SEA,14,5,79,45,437,9.7,2,18,35,3.2,31.2,57.0,5.5,1,-8,0,0,-8,-8.0,-0.6,0.1,46,9.3,429,2,0,3.0,BranDe00,WR,,,
3964,30,PIT,15,15,168,104,1297,12.5,15,63,78,6.9,86.5,61.9,7.7,0,0,0,0,0,0.0,0.0,0.0,104,12.5,1297,15,0,10.0,BrowAn04,WR,998.0,1051.0,0.95
3965,30,BUF,13,1,14,6,81,13.5,1,5,24,0.5,6.2,42.9,5.8,0,0,0,0,0,0.0,0.0,0.0,6,13.5,81,1,1,,TateBr00,WR,147.0,865.0,0.17
3966,30,ARI,15,3,35,23,209,9.1,2,13,26,1.5,13.9,65.7,6.0,0,0,0,0,0,0.0,0.0,0.0,23,9.1,209,2,3,,WaltTr00,WR,,,
3967,30,CAR,15,15,129,65,982,15.1,7,42,66,4.3,65.5,50.4,7.6,5,22,0,2,17,4.4,1.5,0.3,70,14.3,1004,7,1,9.0,SmitSt01,WR,,,
3968,30,CAR,16,9,58,28,296,10.6,0,16,33,1.8,18.5,48.3,5.1,1,-7,0,0,-7,-7.0,-0.4,0.1,29,10.0,289,0,0,2.0,WrigJa02,WR,693.0,1118.0,0.62
3969,30,CIN,9,9,77,46,694,15.1,6,37,38,5.1,77.1,59.7,9.0,0,0,0,0,0,0.0,0.0,0.0,46,15.1,694,6,2,6.0,GreeA.00,WR,458.0,580.0,0.79
3970,30,STL,2,0,5,1,6,6.0,0,0,6,0.5,3.0,20.0,1.2,0,0,0,0,0,0.0,0.0,0.0,1,6.0,6,0,0,0.0,CartTi00,WR,,,
3971,30,LAC,5,2,16,6,30,5.0,0,3,13,1.2,6.0,37.5,1.9,0,0,0,0,0,0.0,0.0,0.0,6,5.0,30,0,0,0.0,BenjTr00,WR,189.0,332.0,0.57
3972,30,MIN,14,0,35,17,231,13.6,5,12,40,1.2,16.5,48.6,6.6,0,0,0,0,0,0.0,0.0,0.0,17,13.6,231,5,0,2.0,RobiAl00,WR,252.0,900.0,0.28
3973,30,BAL,9,2,26,4,74,18.5,0,4,32,0.4,8.2,15.4,2.8,0,0,0,0,0,0.0,0.0,0.0,4,18.5,74,0,0,1.0,EvanLe00,WR,,,
3974,30,NYG,16,16,141,70,1025,14.6,12,50,60,4.4,64.1,49.6,7.3,0,0,0,0,0,0.0,0.0,0.0,70,14.6,1025,12,0,10.0,BurrPl00,WR,,,
3975,30,CHI,9,2,14,8,67,8.4,0,6,15,0.9,7.4,57.1,4.8,0,0,0,0,0,0.0,0.0,0.0,8,8.4,67,0,1,1.0,HolmSa00,WR,249.0,607.0,0.41
3976,30,TEN,16,3,34,19,254,13.4,1,10,38,1.2,15.9,55.9,7.5,0,0,0,0,0,0.0,0.0,0.0,19,13.4,254,1,0,2.0,HagaDe00,WR,311.0,972.0,0.32
3977,30,BUF,1,1,4,2,7,3.5,0,0,4,2.0,7.0,50.0,1.8,0,0,0,0,0,0.0,0.0,0.0,2,3.5,7,0,0,0.0,KerlJe00,WR,44.0,64.0,0.69
3978,30,CIN,13,10,97,53,540,10.2,4,35,26,4.1,41.5,54.6,5.6,0,0,0,0,0,0.0,0.0,0.0,53,10.2,540,4,0,4.0,JohnCh01,WR,,,
3979,30,JAX,15,11,73,44,601,13.7,4,30,55,2.9,40.1,60.3,8.2,6,27,0,0,8,4.5,1.8,0.4,50,12.6,628,4,1,8.0,NortDe00,WR,,,
3980,30,SFO,7,7,17,8,121,15.1,1,6,40,1.1,17.3,47.1,7.1,0,0,0,0,0,0.0,0.0,0.0,8,15.1,121,1,0,1.0,MurpLo00,WR,223.0,474.0,0.47
3981,30,GNB,4,0,5,5,20,4.0,0,1,7,1.3,5.0,100.0,4.0,0,0,0,0,0,0.0,0.0,0.0,5,4.0,20,0,1,0.0,AustTa00,WR,30.0,250.0,0.12
3982,30,MIN,14,9,54,28,252,9.0,0,14,30,2.0,18.0,51.9,4.7,1,-8,0,0,-8,-8.0,-0.6,0.1,29,8.4,244,0,2,2.0,BerrBe00,WR,,,
3983,30,HOU,14,1,11,6,59,9.8,0,3,21,0.4,4.2,54.5,5.4,0,0,0,0,0,0.0,0.0,0.0,6,9.8,59,0,0,1.0,DaviAn01,WR,,,
3984,30,NOR,15,11,111,75,943,12.6,5,54,35,5.0,62.9,67.6,8.5,0,0,0,0,0,0.0,0.0,0.0,75,12.6,943,5,0,9.0,ColsMa00,WR,750.0,1056.0,0.71
3985,30,TEN,16,8,83,54,563,10.4,1,31,29,3.4,35.2,65.1,6.8,0,0,0,0,0,0.0,0.0,0.0,54,10.4,563,1,0,5.0,DeckEr00,WR,733.0,1018.0,0.72
3986,30,JAX,10,6,29,11,181,16.5,1,8,33,1.1,18.1,37.9,6.2,0,0,0,0,0,0.0,0.0,0.0,11,16.5,181,1,0,2.0,PortJe00,WR,,,
3987,30,CAR,15,13,97,44,739,16.8,10,36,74,2.9,49.3,45.4,7.6,4,60,0,2,43,15.0,4.0,0.3,48,16.6,799,10,0,9.0,GinnTe00,WR,670.0,1031.0,0.65
3988,30,CHI,15,9,63,37,507,13.7,2,29,25,2.5,33.8,58.7,8.0,0,0,0,0,0,0.0,0.0,0.0,37,13.7,507,2,0,4.0,WillRo04,WR,,,
3989,30,JAX,15,7,21,11,123,11.2,1,5,30,0.7,8.2,52.4,5.9,0,0,0,0,0,0.0,0.0,0.0,11,11.2,123,1,0,1.0,WilfEr00,WR,,,
3990,30,WAS,16,16,120,70,902,12.9,3,40,59,4.4,56.4,58.3,7.5,2,8,0,0,6,4.0,0.5,0.1,72,12.6,910,3,2,7.0,MossSa00,WR,,,
3991,30,TEN,14,10,72,30,412,13.7,0,22,37,2.1,29.4,41.7,5.7,2,8,0,0,4,4.0,0.6,0.1,32,13.1,420,0,2,4.0,McCaJu00,WR,,,
3992,30,TAM,16,16,160,78,1224,15.7,7,60,60,4.9,76.5,48.8,7.7,1,0,0,0,0,0.0,0.0,0.1,79,15.5,1224,7,1,10.0,JackVi00,WR,969.0,1031.0,0.94
3993,30,NYJ,3,0,1,1,8,8.0,0,0,8,0.3,2.7,100.0,8.0,0,0,0,0,0,0.0,0.0,0.0,1,8.0,8,0,0,0.0,ObomBe00,WR,41.0,216.0,0.19
3994,30,2TM,15,14,148,70,966,13.8,5,0,44,4.7,64.4,47.3,6.5,0,0,0,0,0,0.0,0.0,0.0,70,13.8,966,5,1,5.0,LloyBr00,WR,,,
3995,30,DET,16,16,149,88,1214,13.8,9,66,57,5.5,75.9,59.1,8.1,0,0,0,0,0,0.0,0.0,0.0,88,13.8,1214,9,1,10.0,JohnCa00,WR,1002.0,1077.0,0.93
3996,30,BAL,16,0,18,9,131,14.6,0,6,31,0.6,8.2,50.0,7.3,3,16,0,2,11,5.3,1.0,0.2,12,12.3,147,0,4,,JoneJa03,WR,194.0,1078.0,0.18
3997,30,OAK,16,10,112,73,666,9.1,6,40,42,4.6,41.6,65.2,5.9,0,0,0,0,0,0.0,0.0,0.0,73,9.1,666,6,3,4.0,JoneJa04,WR,720.0,1029.0,0.7
3998,30,IND,10,10,68,45,501,11.1,5,24,35,4.5,50.1,66.2,7.4,0,0,0,0,0,0.0,0.0,0.0,45,11.1,501,5,0,4.0,HiltT.00,WR,478.0,664.0,0.72
3999,30,STL,8,0,18,12,105,8.8,0,7,20,1.5,13.1,66.7,5.8,4,9,0,2,10,2.3,1.1,0.5,16,7.1,114,0,0,,HallDa00,WR,,,
4000,30,BUF,9,8,52,33,458,13.9,3,22,46,3.7,50.9,63.5,8.8,0,0,0,0,0,0.0,0.0,0.0,33,13.9,458,3,0,4.0,BrowJo02,WR,453.0,588.0,0.77
4001,30,CLE,3,0,1,1,7,7.0,0,0,7,0.3,2.3,100.0,7.0,0,0,0,0,0,0.0,0.0,0.0,1,7.0,7,0,0,0.0,AikeSa00,WR,,,
4002,30,TEN,15,14,106,63,890,14.1,4,34,68,4.2,59.3,59.4,8.4,0,0,0,0,0,0.0,0.0,0.0,63,14.1,890,4,2,6.0,WalkHu00,WR,772.0,930.0,0.83
4003,30,DEN,14,0,22,10,72,7.2,2,4,24,0.7,5.1,45.5,3.3,1,3,0,1,3,3.0,0.2,0.1,11,6.8,75,2,0,0.0,CaldAn00,WR,265.0,946.0,0.28
4004,30,PIT,14,2,27,17,205,12.1,0,12,24,1.2,14.6,63.0,7.6,0,0,0,0,0,0.0,0.0,0.0,17,12.1,205,0,0,2.0,CotcJe00,WR,266.0,950.0,0.28
4005,30,DAL,16,6,67,37,622,16.8,5,27,80,2.3,38.9,55.2,9.3,4,28,0,2,20,7.0,1.8,0.3,41,15.9,650,5,4,7.0,CrayPa00,WR,,,
4006,31,BAL,14,14,106,57,887,15.6,3,43,56,4.1,63.4,53.8,8.4,0,0,0,0,0,0.0,0.0,0.0,57,15.6,887,3,0,8.0,BoldAn00,WR,,,
4007,31,DET,6,5,43,27,240,8.9,2,15,26,4.5,40.0,62.8,5.6,8,48,0,2,16,6.0,8.0,1.3,35,8.2,288,2,0,2.0,BurlNa00,WR,356.0,451.0,0.79
4008,31,PIT,10,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,BattAr00,WR,,,
4009,31,2TM,16,0,62,34,353,10.4,1,0,41,2.1,22.1,54.8,5.7,1,1,0,0,1,1.0,0.1,0.1,35,10.1,354,1,0,4.0,AvanJa00,WR,145.0,302.0,0.48
4010,31,2TM,16,14,92,45,730,16.2,5,0,61,2.8,45.6,48.9,7.9,0,0,0,0,0,0.0,0.0,0.0,45,16.2,730,5,0,6.0,ChamCh00,WR,,,
4011,31,WAS,11,0,38,22,309,14.0,2,15,51,2.0,28.1,57.9,8.1,2,1,0,0,2,0.5,0.1,0.2,24,12.9,310,2,0,2.0,StalDo00,WR,,,
4012,31,SDG,8,0,14,13,173,13.3,1,10,36,1.6,21.6,92.9,12.4,0,0,0,0,0,0.0,0.0,0.0,13,13.3,173,1,0,2.0,WashKe00,WR,,,
4013,31,HOU,16,14,68,41,518,12.6,2,27,52,2.6,32.4,60.3,7.6,0,0,0,0,0,0.0,0.0,0.0,41,12.6,518,2,0,4.0,WaltKe00,WR,819.0,1122.0,0.73
4014,31,DEN,12,12,98,71,868,12.2,4,37,64,5.9,72.3,72.4,8.9,4,53,1,2,35,13.3,4.4,0.3,75,12.3,921,5,1,7.0,SandEm00,WR,658.0,783.0,0.84
4015,31,NYJ,16,16,173,109,1502,13.8,14,76,69,6.8,93.9,63.0,8.7,0,0,0,0,0,0.0,0.0,0.0,109,13.8,1502,14,3,13.0,MarsBr00,WR,1058.0,1114.0,0.95
4016,31,PIT,14,2,2,1,9,9.0,0,0,9,0.1,0.6,50.0,4.5,1,-7,0,0,-7,-7.0,-0.5,0.1,2,1.0,2,0,0,0.0,HeywDa00,WR,76.0,950.0,0.08
4017,31,JAX,8,7,60,36,399,11.1,3,19,33,4.5,49.9,60.0,6.7,0,0,0,0,0,0.0,0.0,0.0,36,11.1,399,3,0,0.0,JoneMa02,WR,477.0,530.0,0.9
4018,31,BUF,13,0,7,3,20,6.7,0,1,7,0.2,1.5,42.9,2.9,1,7,0,0,7,7.0,0.5,0.1,4,6.8,27,0,1,,RobeAn00,WR,109.0,838.0,0.13
4019,31,PIT,16,0,39,22,253,11.5,0,15,34,1.4,15.8,56.4,6.5,1,2,0,0,2,2.0,0.1,0.1,23,11.1,255,0,2,2.0,RandAn00,WR,,,
4020,31,WAS,16,15,114,68,947,13.9,5,50,45,4.3,59.2,59.6,8.3,0,0,0,0,0,0.0,0.0,0.0,68,13.9,947,5,1,7.0,GaffJa00,WR,,,
4021,31,GNB,9,1,28,20,244,12.2,4,15,35,2.2,27.1,71.4,8.7,1,1,0,0,1,1.0,0.1,0.1,21,11.7,245,4,0,0.0,CobbRa00,WR,257.0,571.0,0.45
4022,31,2TM,10,4,24,17,187,11.0,1,13,21,1.7,18.7,70.8,7.8,1,3,0,1,3,3.0,0.3,0.1,18,10.6,190,1,0,2.0,SanuMo00,WR,40.0,211.0,0.19
4023,31,IND,16,16,149,100,1264,12.6,10,73,65,6.3,79.0,67.1,8.5,0,0,0,0,0,0.0,0.0,0.0,100,12.6,1264,10,0,14.0,WaynRe00,WR,,,
4024,31,PHI,3,1,15,6,77,12.8,0,5,19,2.0,25.7,40.0,5.1,0,0,0,0,0,0.0,0.0,0.0,6,12.8,77,0,0,1.0,CurtKe00,WR,,,
4025,31,CIN,16,15,89,52,548,10.5,3,25,45,3.3,34.3,58.4,6.2,0,0,0,0,0,0.0,0.0,0.0,52,10.5,548,3,1,5.0,LaFeBr00,WR,860.0,966.0,0.89
4026,31,OAK,15,1,6,6,40,6.7,0,1,13,0.4,2.7,100.0,6.7,2,12,0,1,13,6.0,0.8,0.1,8,6.5,52,0,2,,HarrDw00,WR,54.0,900.0,0.06
4027,31,TAM,14,13,90,50,668,13.4,3,37,41,3.6,47.7,55.6,7.4,3,38,0,1,23,12.7,2.7,0.2,53,13.3,706,3,0,5.0,JackDe00,WR,609.0,937.0,0.65
4028,31,BAL,15,14,92,52,748,14.4,4,33,66,3.5,49.9,56.5,8.1,1,4,0,0,4,4.0,0.3,0.1,53,14.2,752,4,0,7.0,WallMi00,WR,714.0,1020.0,0.7
4029,31,ATL,16,15,142,92,1351,14.7,7,73,59,5.8,84.4,64.8,9.5,0,0,0,0,0,0.0,0.0,0.0,92,14.7,1351,7,1,14.0,WhitRo00,WR,988.0,1062.0,0.93
4030,31,NWE,13,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,1,5,5.0,0.4,0.1,1,5.0,5,0,2,,SlatMa00,WR,52.0,867.0,0.06
4031,31,ARI,14,13,103,63,784,12.4,2,39,80,4.5,56.0,61.2,7.6,0,0,0,0,0,0.0,0.0,0.0,63,12.4,784,2,1,6.0,FitzLa00,WR,855.0,950.0,0.9
4032,31,2TM,15,15,89,59,677,11.5,5,36,45,3.9,45.1,66.3,7.6,0,0,0,0,0,0.0,0.0,0.0,59,11.5,677,5,0,5.0,ThomDe03,WR,359.0,454.0,0.79
4033,31,NYG,11,10,85,49,676,13.8,6,30,64,4.5,61.5,57.6,8.0,1,16,0,1,16,16.0,1.5,0.1,50,13.8,692,6,1,5.0,TateGo00,WR,624.0,726.0,0.86
4034,31,BAL,16,16,100,54,607,11.2,3,37,27,3.4,37.9,54.0,6.1,0,0,0,0,0,0.0,0.0,0.0,54,11.2,607,3,0,5.0,CrabMi00,WR,805.0,1184.0,0.68
4035,31,SFO,8,8,67,40,500,12.5,0,26,59,5.0,62.5,59.7,7.5,0,0,0,0,0,0.0,0.0,0.0,40,12.5,500,0,0,4.0,GarcPi00,WR,430.0,544.0,0.79
4036,31,CLE,7,0,13,5,53,10.6,0,3,16,0.7,7.6,38.5,4.1,0,0,0,0,0,0.0,0.0,0.0,5,10.6,53,0,0,0.0,BoweDw00,WR,81.0,426.0,0.19
4037,31,CIN,15,15,137,92,904,9.8,4,51,46,6.1,60.3,67.2,6.6,1,9,0,0,9,9.0,0.6,0.1,93,9.8,913,4,0,6.0,HousTJ00,WR,,,
4038,31,MIN,16,13,92,59,742,12.6,6,40,38,3.7,46.4,64.1,8.1,0,0,0,0,0,0.0,0.0,0.0,59,12.6,742,6,1,6.0,JennGr00,WR,874.0,1028.0,0.85
4039,31,CLE,9,2,8,5,49,9.8,0,2,16,0.6,5.4,62.5,6.1,0,0,0,0,0,0.0,0.0,0.0,5,9.8,49,0,0,0.0,KingAn00,WR,,,
4040,31,ATL,9,9,68,51,771,15.1,3,36,44,5.7,85.7,75.0,11.3,0,0,0,0,0,0.0,0.0,0.0,51,15.1,771,3,0,6.0,JoneJu02,WR,468.0,650.0,0.72
4041,31,HOU,16,16,162,112,1598,14.3,4,79,60,7.0,99.9,69.1,9.9,0,0,0,0,0,0.0,0.0,0.0,112,14.3,1598,4,0,13.0,JohnAn02,WR,976.0,1122.0,0.87
