player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,def_targets,def_cmp,Component_1,Component_2,Component_3,kmeans_pca_cluster
AbduHa20,DB,47,8,0,0.0,5.0,3.0,0.0,88,68.0,20.0,0.0,0.0,0.0,0.0,-1.6867244675847222,-0.497450776723,-0.1250121554562317,0
AbraJo01,S,22,22,3,0.0,10.0,0.0,0.0,153,97.0,56.0,5.0,7.0,71.0,54.0,-0.6571356822023792,1.0154950470953652,0.8649948687670499,0
AckeKe00,DB,40,15,4,0.0,12.0,0.0,0.0,105,92.0,13.0,2.0,0.0,0.0,0.0,-1.6061539482078129,-0.43653111729078375,-0.32403198308944425,0
AdamBl20,DB,50,0,0,0.0,0.0,1.0,1.0,52,45.0,7.0,2.0,2.0,0.0,0.0,-1.8677908144832247,-0.5026623262539383,0.38249693941676965,0
AdamJa00,S,66,66,2,1.0,30.0,7.0,21.5,411,306.0,105.0,42.0,37.0,173.0,106.0,7.074368526350666,0.9613465252015665,8.707888390206591,1
AdamPh00,DB,79,11,5,0.0,15.0,1.0,0.0,128,108.0,20.0,4.0,1.0,0.0,0.0,-1.0016401904497028,-0.5816826333385757,-0.31222392520067777,0
AddeNa00,S,26,21,1,0.0,7.0,0.0,0.0,120,99.0,21.0,1.0,1.0,60.0,38.0,-1.5080486139593627,0.779259513615324,0.059692116295432154,0
AdebPa00,DB,5,5,2,0.0,2.0,0.0,0.0,23,20.0,3.0,0.0,0.0,36.0,22.0,-2.3795279130264633,0.394218490618645,-0.032745917104095766,0
AfalAl99,DB,29,15,1,0.0,8.0,1.0,2.0,73,54.0,19.0,3.0,3.0,0.0,0.0,-1.471706745881681,-0.5318958272292597,0.6288137918451894,0
AgneJa00,DB,54,4,0,0.0,1.0,1.0,0.0,30,28.0,2.0,1.0,0.0,18.0,14.0,-2.0603257143637985,-0.029192951872023937,-0.07413555064573801,0
AikeWa00,DB,93,4,2,0.0,3.0,1.0,0.0,93,70.0,23.0,1.0,0.0,14.0,12.0,-1.3994002271470156,-0.22506677288940227,-0.22794192022280382,0
AlexGe99,DB,45,30,4,0.0,14.0,3.0,2.0,159,121.0,38.0,3.0,2.0,0.0,0.0,-0.5726792422253058,-0.672707843341836,0.2768103946322602,0
AlexJa00,DB,48,46,5,0.0,44.0,2.0,1.5,188,160.0,28.0,7.0,2.0,303.0,171.0,0.9013588646508558,5.038038271183704,0.21249863683512024,2
AlexMa00,DB,57,23,2,0.0,5.0,0.0,3.0,134,102.0,32.0,5.0,7.0,5.0,4.0,-0.6436739204234094,-0.5853930839285911,1.2405873053754226,0
AlexMa01,DB,76,22,3,0.0,30.0,0.0,4.5,171,131.0,40.0,11.0,8.0,194.0,128.0,0.9430109318725809,3.082106021122317,1.7327170096121594,2
AlfoRo00,DB,97,80,11,2.0,89.0,1.0,0.0,327,269.0,58.0,5.0,1.0,118.0,74.0,2.2866536204518852,1.5609427892477625,-2.014686679175554,2
AlleAn02,DB,50,18,1,1.0,13.0,1.0,2.5,115,85.0,30.0,4.0,3.0,0.0,0.0,-0.775051995086308,-0.6593089432691399,0.34093810597436036,0
AlleAs99,DB,36,21,4,0.0,11.0,1.0,1.0,134,111.0,23.0,1.0,0.0,0.0,0.0,-1.3082032306697193,-0.508874385781313,-0.13709774209782669,0
AlleBr01,DB,17,1,0,0.0,0.0,0.0,0.0,6,4.0,2.0,0.0,0.0,6.0,5.0,-2.5824302516075903,-0.17267341154974555,0.014514440136185663,0
AlleCo00,DB,56,18,6,1.0,34.0,3.0,0.0,168,138.0,30.0,4.0,9.0,0.0,0.0,0.050172233976228414,-0.7252431167275777,0.02623705973528022,3
AlleJa23,DB,106,30,18,0.0,42.0,1.0,0.0,279,235.0,44.0,2.0,0.0,0.0,0.0,0.5868089441174745,-0.7424817192006815,-1.4013769254889707,3
AlleMa03,S,25,2,0,0.0,0.0,0.0,0.0,32,20.0,12.0,2.0,2.0,14.0,11.0,-2.1863441544234923,-0.06819608147910418,0.3074024103283784,0
AlleNa99,DB,100,83,13,0.0,35.0,3.0,4.0,388,303.0,85.0,12.0,3.0,0.0,0.0,2.3261394718123762,-1.102569651824089,0.22508557932519752,3
AlleRi00,DB,83,76,11,0.0,26.0,0.0,1.0,349,251.0,98.0,6.0,1.0,98.0,58.0,1.4060434280656218,1.0957478700159684,-0.28443527915605443,2
AlleWi20,DB,140,130,15,1.0,118.0,7.0,5.0,532,460.0,72.0,23.0,9.0,0.0,0.0,5.559473712131935,-1.5005493321364054,-0.30207431175096483,1
AlleWi21,DB,188,52,8,0.0,24.0,8.0,4.0,450,328.0,122.0,16.0,9.0,0.0,0.0,3.6018750651659808,-1.5353363794605988,1.2717373650885246,3
AmadUg00,S,38,8,0,0.0,9.0,2.0,0.0,95,80.0,15.0,5.0,0.0,104.0,77.0,-1.2373673784732895,1.7512225594507085,0.15089830461733442,0
AmerDa00,DB,76,61,9,2.0,66.0,2.0,0.0,274,236.0,38.0,3.0,1.0,25.0,13.0,1.1278991486356236,-0.27138479137321453,-1.814167625934596,3
AmosAd00,S,101,97,8,1.0,38.0,3.0,5.0,497,412.0,85.0,21.0,7.0,187.0,127.0,4.126473907500549,2.526915439822028,1.1627347790362912,2
AmukPr00,DB,113,99,10,1.0,78.0,6.0,0.0,477,417.0,60.0,11.0,0.0,160.0,98.0,3.449404894373992,2.0950511624534807,-1.561649089530211,2
AndeMa22,DB,58,28,6,2.0,17.0,1.0,0.0,215,155.0,60.0,5.0,0.0,0.0,0.0,-0.056167184127801306,-0.6859908008954784,-0.9604718722711678,3
AndeRa21,DB,27,9,1,0.0,6.0,1.0,0.0,75,68.0,7.0,1.0,0.0,0.0,0.0,-1.9957381136138026,-0.4037154326862384,-0.12836360923349305,0
AndrWi20,DB,30,0,0,0.0,0.0,0.0,0.0,23,12.0,11.0,0.0,0.0,0.0,0.0,-2.4246130240463946,-0.34790689381216666,0.002181727660977295,0
ApkeTr00,S,41,9,1,0.0,4.0,0.0,0.0,64,45.0,19.0,2.0,0.0,30.0,16.0,-1.8607816349985762,0.1373899130744412,-0.025923642883486756,0
ApplEl00,DB,71,61,3,0.0,41.0,4.0,0.0,290,244.0,46.0,5.0,2.0,278.0,158.0,1.3980518670978055,4.508099311785715,-0.12695200473149576,2
ArchAd20,DB,103,86,4,1.0,25.0,4.0,18.0,530,453.0,77.0,36.0,4.0,0.0,0.0,4.901739442602891,-1.952178560539089,3.806964119732164,1
ArenJa99,DB,69,12,2,0.0,24.0,2.0,5.0,159,137.0,22.0,7.0,9.0,0.0,0.0,0.06189749405890793,-0.8788847727696889,1.6278704673900102,0
ArmsCo00,DB,30,0,0,0.0,0.0,0.0,0.0,12,11.0,1.0,0.0,0.0,13.0,10.0,-2.463183681763413,-0.051901008201220906,-0.013741146120965131,0
ArneDa00,DB,13,7,0,0.0,3.0,0.0,0.0,29,23.0,6.0,1.0,0.0,39.0,29.0,-2.28023152541788,0.520742499676785,0.06231000000383571,0
AsanLa99,DB,39,4,1,0.0,4.0,2.0,0.0,71,58.0,13.0,1.0,0.0,0.0,0.0,-1.8813732975598103,-0.45753282076610424,-0.1059419067998333,0
AsomNn20,DB,157,131,15,1.0,79.0,2.0,2.0,408,356.0,52.0,24.0,2.0,0.0,0.0,3.8042741250599206,-1.1810824741531183,-1.23295066989129,3
AtogO.20,DB,101,83,25,1.0,48.0,16.0,5.5,454,376.0,78.0,10.0,13.0,0.0,0.0,4.883592883031176,-1.7478202493372945,0.4232660079786043,1
AustBl00,DB,24,16,0,0.0,8.0,2.0,0.0,88,69.0,19.0,3.0,1.0,110.0,71.0,-1.3134574613206358,1.7484609678659417,0.23029174250790402,0
AustRe20,DB,18,4,2,0.0,5.0,0.0,0.0,23,18.0,5.0,0.0,0.0,0.0,0.0,-2.3804925355452107,-0.32895856446471805,-0.13895987659213802,0
AverAn00,DB,39,16,2,0.0,20.0,0.0,0.0,90,77.0,13.0,1.0,0.0,161.0,98.0,-1.1772326761364398,2.735041498740578,-0.14482362989386,2
AwuzCh00,DB,57,50,5,0.0,45.0,2.0,0.0,246,177.0,69.0,3.0,1.0,288.0,166.0,1.0335268636746757,4.848554555785671,-0.2213349424401329,2
BabeRo20,DB,7,0,0,0.0,0.0,0.0,0.0,10,8.0,2.0,0.0,0.0,0.0,0.0,-2.664341633946147,-0.2944750216619516,0.03608032483037467,0
BacoWa20,DB,11,0,1,0.0,3.0,0.0,0.0,16,13.0,3.0,2.0,0.0,0.0,0.0,-2.475540832648713,-0.3239725762769449,0.01381238352582205,0
BakeBu00,S,70,60,4,0.0,23.0,5.0,5.5,495,366.0,129.0,27.0,10.0,184.0,136.0,3.9209904128697497,2.569802018997115,2.797450589996846,2
BakeDe00,DB,22,17,0,0.0,9.0,0.0,1.0,73,59.0,14.0,3.0,1.0,104.0,65.0,-1.4807934121430841,1.627919418009837,0.3962968742131436,0
BallAl99,DB,108,47,6,0.0,37.0,2.0,0.5,234,194.0,40.0,2.0,1.0,0.0,0.0,0.2414413594785706,-0.7101231290678475,-0.7193714451423457,3
BallCo00,DB,37,4,0,0.0,2.0,0.0,0.0,50,42.0,8.0,0.0,1.0,50.0,33.0,-2.029988072009341,0.6315157793364297,0.10562517426888123,0
BallLo00,DB,4,0,0,0.0,1.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,-2.7093268784905002,-0.28308953563563344,0.02740015602301059,0
BankJo00,DB,62,40,7,1.0,17.0,0.0,0.0,146,121.0,25.0,2.0,1.0,0.0,0.0,-0.6545973470313459,-0.5644280245947515,-0.8325327610453842,0
BarbDo99,DB,39,7,1,0.0,5.0,0.0,1.0,57,48.0,9.0,1.0,2.0,0.0,0.0,-1.891226316299867,-0.44876031266846295,0.2748367486459579,0
BarkRa99,DB,6,0,0,0.0,0.0,0.0,0.0,8,8.0,0.0,0.0,0.0,0.0,0.0,-2.6873432448733556,-0.2907245196452971,0.03173533704914609,0
BarnKe99,DB,31,3,3,0.0,9.0,0.0,0.0,45,40.0,5.0,2.0,0.0,0.0,0.0,-2.0776445106974872,-0.3824347464529752,-0.20103562428176994,0
BarnRa20,DB,14,0,0,0.0,0.0,0.0,0.0,21,15.0,6.0,0.0,0.0,0.0,0.0,-2.560082435544436,-0.3150933653302746,0.02924484347726536,0
BarrDa22,DB,131,76,18,1.0,71.0,10.0,0.5,479,391.0,88.0,15.0,2.0,0.0,0.0,3.839948050158013,-1.3166873100746224,-1.491687310128867,3
BarrJo99,DB,25,7,1,0.0,4.0,0.0,0.0,49,38.0,11.0,2.0,0.0,0.0,0.0,-2.163095258725018,-0.3694004529980543,-0.0372001661558688,0
BarrMa00,DB,126,109,9,0.0,45.0,5.0,12.0,759,576.0,183.0,48.0,21.0,108.0,74.0,7.85096777961255,0.04213902427446347,5.098534267202979,1
BartRo20,DB,102,77,8,1.0,69.0,9.0,2.0,371,335.0,36.0,13.0,6.0,0.0,0.0,2.8197399310152464,-1.1791518957318565,-0.4924923076009651,3
BartWi20,DB,87,31,0,0.0,23.0,1.0,3.5,235,212.0,23.0,7.0,0.0,0.0,0.0,-0.11838414469286229,-0.7643306017772048,0.3590885478950217,0
BashId20,DB,71,52,6,0.0,16.0,3.0,0.0,256,181.0,75.0,3.0,0.0,0.0,0.0,0.10507635117980173,-0.698813626655007,-0.44992449057012235,3
BateJe00,S,56,56,10,1.0,32.0,2.0,0.0,375,263.0,112.0,4.0,2.0,167.0,105.0,1.7325113161748718,2.50667865095293,-0.4950967294325613,2
BattJu20,DB,26,1,0,0.0,3.0,0.0,0.0,24,24.0,0.0,0.0,0.0,0.0,0.0,-2.4620948940114546,-0.33298425804871395,-0.06450216919942904,0
BaumRa20,DB,43,4,2,0.0,8.0,0.0,0.0,57,50.0,7.0,1.0,0.0,0.0,0.0,-2.019863087483785,-0.399205485265946,-0.21104436008520808,0
BaxtGa20,DB,62,54,8,0.0,48.0,3.0,3.0,299,252.0,47.0,15.0,0.0,0.0,0.0,1.1645916402083492,-0.8801802585452939,-0.04233147222753143,3
BeanRo20,DB,32,8,1,0.0,12.0,1.0,0.0,75,67.0,8.0,4.0,0.0,0.0,0.0,-1.8025555417592503,-0.43027381384159186,-0.10910631683855575,0
BeckRo20,DB,71,43,4,0.0,15.0,4.0,4.0,290,230.0,60.0,8.0,0.0,0.0,0.0,0.6326103891479786,-0.9247174610491953,0.5194829935051916,3
BeckTo20,DB,56,6,1,0.0,10.0,0.0,0.0,62,51.0,11.0,0.0,0.0,0.0,0.0,-1.9359890672321092,-0.41115813932527173,-0.2513907933242299,0
BellVo00,S,86,70,1,0.0,22.0,12.0,8.0,518,358.0,160.0,22.0,21.0,203.0,139.0,5.382655726602792,2.3992074209561087,4.4292203609419625,1
BellYe20,DB,142,107,8,0.0,54.0,9.0,13.0,729,569.0,160.0,23.0,17.0,0.0,0.0,6.728864008619149,-2.0907856742696422,3.7427346176318914,1
BennFr99,DB,53,17,5,0.0,21.0,4.0,0.0,126,107.0,19.0,1.0,0.0,0.0,0.0,-0.9969696808651849,-0.57573115944695,-0.5447624199495718,0
BentBi00,DB,20,8,0,0.0,5.0,0.0,0.0,45,34.0,11.0,0.0,0.0,0.0,0.0,-2.301665123555853,-0.3347085716211472,-0.055937541167269164,0
BenwBe00,DB,58,22,3,0.0,25.0,3.0,1.5,161,121.0,40.0,7.0,3.0,65.0,42.0,-0.10721573290982622,0.6000795114069569,0.41911202522864993,0
BerhNa00,DB,42,2,0,0.0,1.0,1.0,1.0,51,38.0,13.0,1.0,2.0,4.0,4.0,-1.8905886801022502,-0.37767981060336137,0.3869550803598891,0
BerrEr99,DB,89,87,14,5.0,51.0,4.0,5.5,445,377.0,68.0,29.0,14.0,5.0,4.0,4.989460040205154,-1.513152262024124,0.31706785443712515,1
BethAn20,DB,209,200,25,1.0,81.0,9.0,9.5,1333,995.0,338.0,33.0,26.0,96.0,66.0,12.771226316937932,-0.7656188386012,3.1948741190693726,1
BethJu00,DB,158,14,4,3.0,20.0,5.0,0.0,238,203.0,35.0,4.0,2.0,11.0,7.0,1.0356295476258346,-0.8072977147921871,-1.393866297596255,3
BierTe20,DB,29,12,1,0.0,5.0,1.0,0.0,91,63.0,28.0,1.0,0.0,0.0,0.0,-1.814067022989727,-0.4254803800804162,-0.05711217146860734,0
BiggE.99,DB,92,34,4,0.0,41.0,2.0,1.0,279,231.0,48.0,5.0,2.0,0.0,0.0,0.39948000273925405,-0.7459824629480818,-0.27304991930762057,3
BingDa00,DB,5,0,0,0.0,0.0,0.0,0.0,5,4.0,1.0,0.0,0.0,0.0,0.0,-2.7002013752846965,-0.2876252476311048,0.03891190554708189,0
BirdCo20,DB,45,8,0,0.0,1.0,1.0,0.5,114,90.0,24.0,1.0,0.0,0.0,0.0,-1.702963290756581,-0.48465357943565257,0.07256001056196232,0
BlacAh00,DB,24,3,2,0.0,5.0,1.0,0.0,53,41.0,12.0,0.0,1.0,0.0,0.0,-2.0804429709332015,-0.39797631903714115,-0.03128226960734592,0
BlacHa20,DB,9,0,0,0.0,1.0,0.0,0.0,3,1.0,2.0,0.0,0.0,0.0,0.0,-2.6672490579684847,-0.29317662483223783,0.02071052840239286,0
BlacJu01,S,21,20,2,0.0,7.0,2.0,0.0,76,62.0,14.0,5.0,0.0,38.0,27.0,-1.5118272822998677,0.3405250424637357,-0.004717843363123629,0
BlacWi20,DB,96,30,4,0.0,23.0,9.0,3.5,210,159.0,51.0,4.0,4.0,0.0,0.0,0.83961305307044,-1.0470768535962942,0.5642185662669991,3
BlaiMa01,S,22,3,0,0.0,3.0,3.0,0.0,49,34.0,15.0,1.0,0.0,33.0,22.0,-1.9263526305115233,0.23382939703876288,0.05028733076399993,0
BlanRo00,DB,72,19,1,0.0,5.0,0.0,0.0,252,177.0,75.0,0.0,0.0,0.0,0.0,-0.7934995023331246,-0.5751072830495358,-0.0802903957839845,0
BlueGr20,DB,20,2,0,0.0,1.0,0.0,0.0,23,18.0,5.0,2.0,0.0,0.0,0.0,-2.421138369242159,-0.3414905878808848,0.05136758416547062,0
BoldOm00,DB,56,1,0,0.0,1.0,0.0,0.0,51,42.0,9.0,0.0,0.0,0.0,0.0,-2.1441698670449063,-0.40944709977484217,-0.09900921135719523,0
BostTr00,DB,104,76,15,1.0,42.0,2.0,3.0,429,313.0,116.0,15.0,13.0,136.0,84.0,3.7815914124224945,1.4183664560983351,1.0173986637641803,2
BoulMi20,DB,64,28,11,1.0,23.0,4.0,3.0,189,146.0,43.0,6.0,0.0,0.0,0.0,0.39547884853204857,-0.8688910281927128,-0.40896286278297056,3
BoweMa20,DB,78,30,4,0.0,18.0,3.0,2.0,227,189.0,38.0,1.0,0.0,0.0,0.0,-0.23901202552694711,-0.7303756806935229,-0.14751241304969676,0
BowiJo99,DB,5,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,-2.7156564703878048,-0.2855848005565729,0.035679171932363404,0
BowmZa20,DB,99,28,13,1.0,29.0,3.0,0.0,204,181.0,23.0,4.0,1.0,0.0,0.0,0.3379744509545389,-0.7884555133142689,-1.2546595666981162,3
BoydJa20,DB,26,0,0,0.0,2.0,1.0,0.0,14,11.0,3.0,0.0,0.0,0.0,0.0,-2.421591186409406,-0.3584784238707719,-0.0430111133384609,0
BoydKr00,DB,33,5,0,0.0,3.0,1.0,0.0,68,53.0,15.0,3.0,0.0,65.0,45.0,-1.7459185525647036,0.9226030456863978,0.1287286383706162,0
BoykBr00,DB,64,7,8,1.0,38.0,5.0,2.0,145,128.0,17.0,3.0,6.0,0.0,0.0,0.14840747122919112,-0.8269021987493896,-0.11356684044845668,3
BradJa00,DB,84,84,14,0.0,75.0,4.0,3.0,363,289.0,74.0,7.0,3.0,358.0,200.0,3.406170116333302,5.716824025591617,-0.1528736280157284,2
BranCo20,DB,48,19,4,0.0,9.0,0.0,0.0,86,67.0,19.0,2.0,0.0,0.0,0.0,-1.5913537833634526,-0.4465830156881462,-0.3017850298816178,0
BranSa20,DB,63,12,1,0.0,14.0,2.0,0.0,131,96.0,35.0,2.0,0.0,0.0,0.0,-1.2137397619309958,-0.5391073618589823,-0.2088215949667655,0
BranTy99,DB,106,82,5,1.0,33.0,4.0,9.0,615,481.0,134.0,32.0,16.0,0.0,0.0,5.17336660139036,-1.7642938504197674,3.3295054163322297,1
BreeBa00,DB,102,96,15,2.0,83.0,9.0,1.0,409,322.0,87.0,13.0,3.0,204.0,108.0,4.307488292270065,2.496901355954663,-1.4052582034136516,2
BrigLa20,DB,30,0,0,0.0,0.0,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,0.0,-2.5330420020317117,-0.33476116506824327,-0.03647804634044162,0
BrooAn00,S,6,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,1.0,0.0,-2.6992481886311506,-0.27859119870502225,0.03692121570751951,0
BrooGr20,DB,16,0,0,0.0,0.0,0.0,0.0,9,7.0,2.0,0.0,0.0,0.0,0.0,-2.6087425306801215,-0.31064688174423555,0.010614265773967249,0
BrooRo01,DB,53,8,0,0.0,8.0,0.0,0.0,90,79.0,11.0,4.0,8.0,0.0,0.0,-1.369643621215178,-0.529595427046796,0.7827872527725326,0
BrooRo20,DB,5,0,0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,-2.703823555764042,-0.28707823650899145,0.03909424109058278,0
BrooTe00,DB,100,4,4,0.0,11.0,2.0,0.0,108,84.0,24.0,2.0,9.0,33.0,22.0,-0.5465588328548213,-0.03165665333118284,0.5866221677559689,0
BrowAn02,DB,74,49,8,1.0,43.0,3.0,4.0,251,199.0,52.0,9.0,6.0,202.0,126.0,2.02843672244615,3.0018312130238347,0.6145659290625268,2
BrowC.20,DB,83,62,3,0.0,23.0,8.0,1.0,374,295.0,79.0,9.0,5.0,0.0,0.0,1.608973694239466,-1.0393951666035088,0.3990918300984613,3
BrowCh05,DB,66,7,0,0.0,10.0,0.0,0.0,91,76.0,15.0,1.0,0.0,0.0,0.0,-1.7394622471494792,-0.44905152101728213,-0.20090562959035965,0
BrowCo97,DB,17,1,0,0.0,0.0,0.0,0.0,13,10.0,3.0,0.0,0.0,0.0,0.0,-2.575257164203416,-0.3150003766866713,0.007330643078844526,0
BrowCu01,DB,34,0,0,0.0,1.0,1.0,0.0,49,41.0,8.0,1.0,1.0,0.0,0.0,-2.145050524661859,-0.4137132001977809,0.09470070749480324,0
BrowJa00,DB,51,6,0,0.0,6.0,1.0,0.0,60,55.0,5.0,0.0,1.0,0.0,0.0,-1.9496362920201364,-0.43567708197972516,-0.0733693676170755,0
BrowMi99,DB,116,115,20,4.0,46.0,8.0,7.0,626,510.0,116.0,14.0,6.0,0.0,0.0,5.749844906541035,-1.7654639173780078,-0.6425119454117519,1
BrowRa20,DB,129,17,6,1.0,34.0,4.0,1.0,245,206.0,39.0,5.0,3.0,0.0,0.0,0.7652098331526294,-0.9213587856544979,-0.5825115980917028,3
BrowSh20,DB,175,144,26,4.0,146.0,9.0,8.0,609,497.0,112.0,23.0,5.0,0.0,0.0,7.879945952813817,-1.907958090839905,-1.9173553568096644,1
BrowSt99,DB,55,20,8,0.0,14.0,2.0,1.0,149,123.0,26.0,5.0,3.0,0.0,0.0,-0.5829082219472733,-0.6647615590966641,0.05570016981131237,0
BrowTa99,DB,117,63,11,1.0,58.0,0.0,0.0,310,272.0,38.0,3.0,1.0,0.0,0.0,1.103491714531754,-0.7428457777005669,-1.6363254584868798,3
BrowTr03,DB,1,0,0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,5.0,2.0,-2.725041315683386,-0.19798784732639343,0.05205659608561719,0
BrutDa99,DB,108,12,3,0.0,18.0,5.0,2.0,191,152.0,39.0,7.0,5.0,0.0,0.0,0.2686698937059594,-0.9176208151656043,0.5857189217830817,3
BryaC.00,DB,12,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,-2.6650069182541114,-0.2989877807570738,0.019510160822100484,0
BucaDe00,DB,89,57,2,1.0,12.0,7.0,7.0,437,330.0,107.0,28.0,15.0,30.0,21.0,3.762156563990706,-0.9726704503587342,3.1676553727313306,3
BuchPh20,DB,132,85,22,5.0,79.0,8.0,1.0,414,370.0,44.0,14.0,0.0,0.0,0.0,4.2712867418810925,-1.3730117551533862,-3.3613615607046143,3
BullDa20,DB,31,22,0,0.0,4.0,3.0,1.0,169,119.0,50.0,3.0,1.0,0.0,0.0,-1.0137988526352975,-0.5966456561068081,0.36943033759753063,0
BullJo20,DB,90,53,6,0.0,27.0,4.0,1.0,290,235.0,55.0,3.0,5.0,0.0,0.0,0.7807475919931983,-0.8492614078184819,0.005895648936918116,3
BuntSe00,DB,33,24,4,1.0,11.0,2.0,1.0,116,91.0,25.0,4.0,1.0,167.0,120.0,-0.3371238427476233,2.9433768451634186,-0.014335748619354674,2
BurgTe00,S,16,1,0,0.0,1.0,0.0,0.0,11,9.0,2.0,0.0,0.0,8.0,5.0,-2.558377127845176,-0.15277083304145958,0.006495003444124708,0
BurnAr00,DB,63,32,4,0.0,27.0,1.0,0.0,149,121.0,28.0,5.0,1.0,29.0,20.0,-0.6196407510111739,0.048931466305137256,-0.3308867032292756,0
BurnCu20,DB,11,2,1,0.0,1.0,0.0,0.0,31,26.0,5.0,3.0,0.0,0.0,0.0,-2.379018253424136,-0.343124864071452,0.06420192756663277,0
BurnJo99,DB,15,0,0,0.0,0.0,0.0,0.0,17,12.0,5.0,0.0,0.0,0.0,0.0,-2.5725795684885155,-0.3143635594896736,0.023344623783835727,0
BurnMo99,DB,121,112,10,0.0,52.0,8.0,9.5,769,540.0,229.0,27.0,20.0,51.0,30.0,7.1924365546849245,-1.0375726869735973,3.8259499686305434,1
BurrJu00,DB,72,26,6,0.0,19.0,2.0,1.0,134,102.0,32.0,7.0,3.0,69.0,47.0,-0.17101756765028772,0.7336212622667423,0.19959144646086682,0
BurtBr00,DB,27,1,0,0.0,1.0,0.0,0.0,14,11.0,3.0,0.0,0.0,0.0,0.0,-2.496546003283991,-0.3329392876822175,-0.03229641067484061,0
BushDe00,S,71,10,1,0.0,7.0,1.0,1.0,68,57.0,11.0,1.0,1.0,32.0,15.0,-1.4660865074823621,0.020680285598147694,0.0803259950256214,0
BushJo00,DB,48,1,2,0.0,2.0,2.0,0.0,45,39.0,6.0,1.0,0.0,0.0,0.0,-1.954075555389759,-0.4658923820681346,-0.16295801544250305,0
ButlCr99,DB,47,3,0,0.0,0.0,2.0,0.0,27,26.0,1.0,0.0,0.0,0.0,0.0,-2.160512861734723,-0.4343856376833991,-0.10744902485902143,0
ButlDa99,DB,124,42,15,4.0,65.0,9.0,0.0,334,278.0,56.0,3.0,4.0,0.0,0.0,2.8414780902509125,-1.20019781531606,-2.466557992159069,3
ButlJe20,DB,70,32,9,0.0,34.0,1.0,0.0,206,186.0,20.0,5.0,2.0,0.0,0.0,-0.2082850490740677,-0.6253044518678305,-0.6128859196374273,0
ByarKe01,S,89,80,23,1.0,55.0,2.0,3.0,471,336.0,135.0,14.0,15.0,164.0,92.0,4.491042672937885,1.772344968266523,0.8388647491726048,2
ByrdJa99,DB,118,97,25,2.0,41.0,13.0,4.0,524,379.0,145.0,18.0,6.0,0.0,0.0,5.382471574743976,-1.7408631712867555,-0.44512687970846604,1
CalvJo99,DB,12,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.6732176523985287,-0.29804135592676856,0.015912756120380164,0
CampCa00,DB,2,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,-2.7271861641585113,-0.28095826831874565,0.04782604150071977,0
CampD.00,DB,9,4,0,0.0,1.0,0.0,0.0,15,13.0,2.0,1.0,0.0,0.0,0.0,-2.5565391228876684,-0.30733657324949687,0.03522619631887906,0
CampIb00,S,61,15,0,0.0,1.0,2.0,0.0,117,86.0,31.0,2.0,1.0,22.0,15.0,-1.3073333039333752,-0.09184478839013405,0.09560542306505244,0
CampTo00,DB,44,0,0,0.0,1.0,1.0,0.0,37,27.0,10.0,0.0,0.0,0.0,0.0,-2.197006146294545,-0.40847794173252466,-0.06109693633418556,0
CampTy01,DB,4,3,0,0.0,2.0,0.0,0.0,22,14.0,8.0,1.0,0.0,22.0,15.0,-2.4603118361888305,0.1503052733769561,0.09445450252958365,0
CanaMa00,DB,43,5,2,0.0,9.0,2.0,0.0,104,88.0,16.0,3.0,3.0,84.0,55.0,-1.136994104444534,1.1650511961338497,0.283728066404485,0
CareDo00,DB,100,22,3,0.0,8.0,3.0,0.0,191,148.0,43.0,13.0,2.0,0.0,0.0,-0.050417989514317946,-0.7983208692057704,0.19563416605054823,0
CarmRo00,DB,19,2,0,0.0,5.0,0.0,0.0,25,22.0,3.0,0.0,0.0,0.0,0.0,-2.464364994636973,-0.31926508081882293,-0.058773735772038524,0
CarrAh20,DB,58,28,3,0.0,21.0,2.0,3.0,127,117.0,10.0,7.0,1.0,0.0,0.0,-0.6109661205559201,-0.6860745520237775,0.32408789635022217,0
CarrBr99,DB,195,192,21,2.0,138.0,1.0,3.0,703,608.0,95.0,17.0,14.0,156.0,81.0,7.562827203579736,1.3070434131062703,-1.2208966296887804,1
CarrNo00,DB,103,56,8,1.0,48.0,2.0,3.0,284,239.0,45.0,5.0,3.0,0.0,0.0,1.2939894847367552,-0.9091899068736403,-0.47431757164961214,3
CarrTr00,DB,110,54,7,1.0,52.0,6.0,2.0,375,305.0,70.0,13.0,5.0,203.0,124.0,3.0331327800270413,2.8254177310987534,0.0996561827399231,2
